Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
16,Dept 95,Pop Ice 80ct /1.5oz Freezer Bars (Shipper),Full Endcap,1,15,
16,Dept 95,UTZ 7.75oz Family Size Potato Chip Feature,Full Stack,1,15,
17,Dept 04,GV 150 count plate display,Full Stack,1,15,
17,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
17,Dept 09,Blitzball & Bat 100pcs,Half Stack,1,15,
17,Dept 22,Essential Cooling Throws,Half Stack,1,15,
17,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
17,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
17,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,2,15,Delayed to WK19 due to facility issue
17,Dept 95,On The Border Café & Thins,Full Stack,2,15,
18,Dept 04,GV 150 count plate display,Full Stack,1,15,
18,Dept 09,14FT TRAMPOLINE,Full Stack,1,15,
18,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
18,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
18,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
18,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
18,Dept 40,"Quest Bake Shop, 20 pieces",4-way,1,15,
18,Dept 92,"Snap Bag Cereal, 144 pc",Full Stack,1,15,
18,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
18,Dept 95,On The Border Café & Thins,Full Stack,1,15,
19,Dept 04,Chinet Classic Premium Dinner Paper Plates Qtr Pal,PDQ,2,15,
19,Dept 04,Chinet Classic Premium Disposable Paper Platters Q,PDQ,2,15,
19,Dept 04,GV 150 count plate display,Full Stack,1,15,
19,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,2,15,
19,Dept 04,Reynolds Kitchens Cookie Baking Sheets,Sidekick,2,15,
19,Dept 04,Reynolds Kitchens Foil Pans HP,Half Stack,1,15,
19,Dept 04,Reynolds Kitchens Plastic Wrap 200sf,Sidekick,2,15,
19,Dept 04,Value Star 200 count Charola,Half Stack,2,15,
19,Dept 04,Value Star 30 ct Charola tray,Half Stack,2,15,
19,Dept 07,Beach Tower of Fun With Toys- 28 pcs Feature,Full Endcap,1,15,
19,Dept 07,Next Wave 5pc Beach Dump Truck Set- 18pc feature,Full Endcap,1,15,
19,Dept 07,Play Day Kids’ Sand & Water Wheel Tower -,Full Endcap,1,15,
19,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,1,15,
19,Dept 09,14FT TRAMPOLINE,Full Stack,2,15,
19,Dept 09,Blitzball & Bat 100pcs,Half Stack,1,15,
19,Dept 09,Neon Volleyball - 120pcs,Dump Bin,1,15,
19,Dept 11,Hyper Tough 20V Wet/Dry - 9 Pieces,Full Endcap,1,15,
19,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
19,Dept 16,Oklahoma Joe's Firecraft Live-Fire Charcoal Grill,Full Stack,1,15,
19,Dept 16,Oklahoma Joe's Longhorn Offset Smoker,Full Stack,2,15,
19,Dept 16,Troy- Bilt 15 cu. ft. Steel Swivel Dump Cart,Full Stack,1,15,
19,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,2,15,
19,Dept 22,Essential Cooling Throws,Half Stack,1,15,
19,Dept 22,Satin Body Pillow Cover 5 colors,Sidekick,2,15,Cancel - supplier is not able to fulfill
19,Dept 22,Summer Ween Plush Throw,Half Stack,2,15,Import item: delay to wk19
19,Dept 31,389pc Licensed Kids Sunglass - H2W,Full Stack,1,15,
19,Dept 32,Way to Celebrate Americana Accessories for Parti,Sidekick,2,15,
19,Dept 32,Way to Celebrate Americana Jewelry and Hair Acces,Sidekick,2,15,
19,Dept 40,9 Piece Zyrtec 60 Count,4-way,2,15,
19,Dept 40,"Atkins Meal Bar, 20 pieces",4-way,1,15,
19,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
19,Dept 40,CLARITIN CHEW,SK,1,15,
19,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
19,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,2,15,
19,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
19,Dept 40,Gold Bond Foot & Powder 24pc,PDQ,1,15,
19,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
19,Dept 40,Tylenol 30pc,PDQ,2,15,
19,Dept 46,AUSSIE 24PC,PDQ,2,15,
19,Dept 46,Neutrogena 25ct Makeup Remover Wipes 20PC,PDQ,1,15,
19,Dept 67,Cake Board/Box 68 PC,Full Endcap,1,15,
19,Dept 67,Helium Tank 32 Pc,Full Endcap,1,15,
19,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
19,Dept 71,"MS 6 Foot Fold-in-Half Bench, Steel Frame,",Full Endcap,1,15,
19,Dept 71,"MS Resin Seat & Back Folding Chair, White",Full Endcap,1,15,
19,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,1,15,
19,Dept 74,Ball Wide Mouth Quart Canning Jar - 60 Unit,Full Stack,1,15,
19,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
19,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,2,15,
19,Dept 92,Starkist Chicken and Beef Pouches Assortment,Side-stack,2,15,
19,Dept 92,Two (2) - 20pc Oregon Specialty Fruit Display (Red,PDQ,1,15,
19,Dept 92,"WIC Cheerios, 192 pc",Full Stack,1,15,
19,Dept 92,"WIC Kellogg's Cereal, 240 pc",Full Stack,1,15,
19,Dept 93,Bubba Burger 2lb Original,Bunker,1,15,
19,Dept 93,GV 8LB B/S BRST,Bunker,2,15,
19,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,1,15,Delayed to WK19 due to facility issue
19,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
19,Dept 95,Gatorade Zero Sugar 28oz,Full Stack,1,15,
19,Dept 95,On The Border Café & Thins,Full Stack,1,15,
19,Dept 96,Beatbox Lemonade & Hard Tea,Half Endcap,2,15,
21,Dept 07,Beach Tower of Fun With Toys- 28 pcs Feature,Full Endcap,1,15,
21,Dept 07,Play Day Kids’ Sand & Water Wheel Tower -,Full Endcap,1,15,
21,Dept 09,14FT TRAMPOLINE,Full Stack,1,15,
21,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
21,Dept 09,Neon Volleyball - 120pcs,Dump Bin,1,15,
21,Dept 13,Scotch-Brite Stay Fresh Sponge 72 unit,SK,1,15,
21,Dept 40,30 piece Flonase,SK,1,15,
21,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
21,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
21,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
21,Dept 40,Tylenol 30pc,PDQ,1,15,
21,Dept 46,AUSSIE 24PC,PDQ,1,15,
21,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
21,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
22,Dept 04,GV 150 count plate display,Full Stack,1,15,
22,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
22,Dept 04,Reynolds Kitchens Cookie Baking Sheets,Sidekick,1,15,
22,Dept 74,Folding Crate Charcoal/Gray 132Qty,Full Stack,1,15,
22,Dept 92,140PC MOM BAG,Full Stack,1,15,
22,Dept 92,"Snap Bag Cereal, 144 pc",Full Stack,1,15,
22,Dept 92,"WIC Cheerios, 192 pc",Full Stack,2,15,
22,Dept 92,"WIC Kellogg's Cereal, 240 pc",Full Stack,1,15,
22,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
23,Dept 11,Hyper Tough 3G Wet Dry Vac,Full Endcap,1,15,
23,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
23,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
23,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
23,Dept 40,Gold Bond Foot & Powder 24pc,PDQ,1,15,
23,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
24,Dept 04,GV 150 count plate display,Full Stack,1,15,
24,Dept 04,Value Star 200 count Charola,Half Stack,3,15,
24,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,3,15,
24,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,3,15,
24,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
24,Dept 74,"MS 18PK HNGR MRNSUP, 180pcs",Full Stack,1,15,
24,Dept 74,"MS 18PK HNGR SCBDYW, 180pcs",Full Stack,1,15,
24,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
24,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,2,15,Delayed to WK19 due to facility issue
24,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
24,Dept 95,On The Border Café & Thins,Full Stack,1,15,
24,Dept 95,UTZ 7.75oz Family Size Potato Chip Feature,Full Stack,1,15,
25,Dept 04,GV 150 count plate display,Full Stack,1,15,
25,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
25,Dept 04,Reynolds Kitchens Foil Pans HP,Half Stack,1,15,
25,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,1,15,
25,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,2,15,
25,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
25,Dept 16,"Troy-Bilt 18"" 42cc Gas Chainsaw, TB4218",Half Stack,3,15,
25,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,2,15,
25,Dept 17,MS 11.5oz Candles 450pc,Half Stack,1,15,
25,Dept 32,Way to Celebrate Americana Accessories for Parti,Sidekick,2,15,
25,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
25,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,2,15,
25,Dept 46,28pc HT Aftersun,SK,1,15,
25,Dept 67,Helium Tank 32 Pc,Full Endcap,1,15,
25,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,1,15,
25,Dept 74,Ball Wide Mouth Quart Canning Jar - 60 Unit,Full Stack,1,15,
25,Dept 82,BIC 5pk Classic Lighter,Full Endcap,1,15,
25,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
25,Dept 93,Bubba Burger 2lb Original,Bunker,1,15,
25,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
25,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
25,Dept 95,Dot's 16oz 192ct,Half Stack,1,15,
25,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
26,Dept 09,Neon Volleyball - 120pcs,Dump Bin,2,15,
26,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
26,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
26,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
26,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
27,Dept 04,GV 150 count plate display,Full Stack,1,15,
27,Dept 04,Value Star 30 ct Charola tray,Half Stack,1,15,
27,Dept 09,14FT TRAMPOLINE,Full Stack,1,15,
27,Dept 11,Hyper Tough 20V Wet/Dry - 9 Pieces,Full Endcap,1,15,
27,Dept 16,Troy- Bilt 15 cu. ft. Structural Foam Swivel Dump,Full Stack,1,15,
27,Dept 16,"Troy-Bilt 18"" 42cc Gas Chainsaw, TB4218",Half Stack,8,15,
27,Dept 32,Way to Celebrate Americana Accessories for Parti,Sidekick,1,15,
27,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
27,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,1,15,
28,Dept 04,GV 150 count plate display,Full Stack,1,15,
28,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
28,Dept 04,Reynolds Kitchens Cookie Baking Sheets,Sidekick,1,15,
28,Dept 04,Reynolds Kitchens Foil Pans HP,Half Stack,1,15,
28,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
28,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,1,15,
28,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,2,15,
28,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,3,15,
28,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,2,15,
28,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,1,15,
28,Dept 74,Ball Wide Mouth Quart Canning Jar - 60 Unit,Full Stack,1,15,
28,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
28,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
28,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
28,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
28,Dept 95,Dot's 16oz 192ct,Half Stack,1,15,
28,Dept 95,Gatorade Zero Sugar 28oz,Full Stack,1,15,
28,Dept 95,On The Border Café & Thins,Full Stack,1,15,
28,Dept 95,UTZ 7.75oz Family Size Potato Chip Feature,Full Stack,1,15,
29,Dept 04,Chinet Classic Premium Dinner Paper Plates Qtr Pal,PDQ,1,15,
29,Dept 04,Chinet Classic Premium Disposable Paper Platters Q,PDQ,1,15,
29,Dept 04,GV 150 count plate display,Full Stack,1,15,
29,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
29,Dept 04,Reynolds Kitchens Foil Pans HP,Half Stack,1,15,
29,Dept 04,Value Star 200 count Charola,Half Stack,1,15,
29,Dept 04,Value Star 30 ct Charola tray,Half Stack,2,15,
29,Dept 07,Beach Tower of Fun With Toys- 28 pcs Feature,Full Endcap,1,15,
29,Dept 07,Next Wave 5pc Beach Dump Truck Set- 18pc feature,Full Endcap,1,15,
29,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,1,15,
29,Dept 09,14FT TRAMPOLINE,Full Stack,2,15,
29,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
29,Dept 09,Neon Volleyball - 120pcs,Dump Bin,1,15,
29,Dept 09,SPIKEBALL,Full Endcap,1,15,
29,Dept 13,48ct Libman Broom and Mop,Half Stack,1,15,
29,Dept 13,OFF! Clean Feel Aero & Spritz 36ct,SK,1,15,
29,Dept 16,Oklahoma Joe's Firecraft Live-Fire Charcoal Grill,Full Stack,1,15,
29,Dept 16,Oklahoma Joe's Longhorn Offset Smoker,Full Stack,2,15,
29,Dept 16,Troy- Bilt 15 cu. ft. Steel Swivel Dump Cart,Full Stack,2,15,
29,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,3,15,
29,Dept 22,Essential Cooling Throws,Half Stack,1,15,
29,Dept 22,Satin Body Pillow Cover 5 colors,Sidekick,1,15,Cancel - supplier is not able to fulfill
29,Dept 22,Summer Ween Plush Throw,Half Stack,1,15,Import item: delay to wk19
29,Dept 23,"Laguna Mens Swim 7"" Inseam w/Stretch Volley 192",4-way,2,15,
29,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
29,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
29,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
29,Dept 40,Gold Bond Foot & Powder 24pc,PDQ,1,15,
29,Dept 40,Tylenol 30pc,PDQ,1,15,
29,Dept 46,Neutrogena 25ct Makeup Remover Wipes 20PC,PDQ,2,15,
29,Dept 67,450 Licensed Cup,Dump Bin,1,15,
29,Dept 67,Helium Tank 32 Pc,Full Endcap,1,15,
29,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,2,15,
29,Dept 74,Ball Wide Mouth Quart Canning Jar - 60 Unit,Full Stack,1,15,
29,Dept 82,Arctic Air Personalized Cooling,Half Stack,1,15,
29,Dept 92,140PC MOM BAG,Full Stack,1,15,
29,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
29,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
29,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,2,15,Delayed to WK19 due to facility issue
29,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
29,Dept 95,Fruit Shapes 22ct w/ Mott’s,Half Stack,1,15,
29,Dept 95,On The Border Café & Thins,Full Stack,1,15,
30,Dept 04,GV 150 count plate display,Full Stack,1,15,
30,Dept 07,Next Wave 5pc Beach Dump Truck Set- 18pc feature,Full Endcap,1,15,
30,Dept 07,Play Day Kids’ Sand & Water Wheel Tower -,Full Endcap,1,15,
30,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,1,15,
30,Dept 09,14FT TRAMPOLINE,Full Stack,1,15,
30,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
30,Dept 09,Blitzball & Bat 100pcs,Half Stack,1,15,
30,Dept 09,Neon Volleyball - 120pcs,Dump Bin,1,15,
30,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
30,Dept 13,OFF! Clean Feel Aero & Spritz 36ct,SK,1,15,
30,Dept 16,Oklahoma Joe's Firecraft Live-Fire Charcoal Grill,Full Stack,1,15,
30,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,1,15,
30,Dept 23,"Laguna Mens Swim 7"" Inseam w/Stretch Volley 192",4-way,1,15,
30,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
30,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
30,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,3,15,
30,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
30,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
30,Dept 46,28pc HT Aftersun,SK,1,15,
30,Dept 67,Helium Tank 32 Pc,Full Endcap,1,15,
30,Dept 71,"MS 6 Foot Fold-in-Half Bench, Steel Frame,",Full Endcap,1,15,
30,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
30,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
30,Dept 92,"Snap Bag Cereal, 144 pc",Full Stack,1,15,
30,Dept 93,Bubba Burger 2lb Original,Bunker,1,15,
30,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,2,15,Delayed to WK19 due to facility issue
30,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
30,Dept 95,UTZ 7.75oz Family Size Potato Chip Feature,Full Stack,1,15,
31,Dept 04,Reynolds Kitchens Cookie Baking Sheets,Sidekick,1,15,
31,Dept 09,Blitzball & Bat 100pcs,Half Stack,1,15,
31,Dept 13,Scotch-Brite Stay Fresh Sponge 72 unit,SK,1,15,
31,Dept 17,BHG 12oz Candles 264pc,Half Stack,1,15,
31,Dept 17,BHG Fragrance Oil/Plugins 456pc,Half Stack,1,15,
31,Dept 32,Way to Celebrate Americana Accessories for Parti,Sidekick,1,15,
31,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
31,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
31,Dept 71,"MS 6 Foot Fold-in-Half Bench, Steel Frame,",Full Endcap,1,15,
31,Dept 74,Folding Crate Charcoal/Gray 132Qty,Full Stack,1,15,
31,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
31,Dept 95,On The Border Café & Thins,Full Stack,1,15,
32,Dept 04,GV 150 count plate display,Full Stack,1,15,
32,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
32,Dept 04,Reynolds Kitchens Plastic Wrap 200sf,Sidekick,2,15,
32,Dept 11,Envirolog Bundled Firewood,Full Stack,1,15,
32,Dept 13,OFF! Clean Feel Aero & Spritz 36ct,SK,1,15,
32,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,3,15,
32,Dept 22,Essential Cooling Throws,Half Stack,1,15,
32,Dept 31,389pc Licensed Kids Sunglass - H2W,Full Stack,1,15,
32,Dept 31,96pc  Americana Umbrella by Totes,Half Stack,1,15,
32,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,2,15,
32,Dept 46,16PC BB SPORT TWIN 50 PDQ,PDQ,1,15,
32,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
32,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,2,15,
32,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,2,15,Delayed to WK19 due to facility issue
32,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
32,Dept 95,On The Border Café & Thins,Full Stack,1,15,
33,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
33,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,1,15,
33,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
33,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
33,Dept 46,28pc HT Aftersun,SK,1,15,
33,Dept 71,"BHG Juliet Arc Door Kitchen Console, Black",Full Endcap,1,15,Cancel - supplier cant fulfill
34,Dept 04,GV 150 count plate display,Full Stack,1,15,
34,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
34,Dept 09,14FT TRAMPOLINE,Full Stack,1,15,
34,Dept 11,Hyper Tough 3G Wet Dry Vac,Full Endcap,1,15,
34,Dept 16,Oklahoma Joe's Longhorn Offset Smoker,Full Stack,2,15,
34,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,1,15,
34,Dept 40,Claritin 16 piece Value Bundle new under $40 price,4-way,1,15,
34,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
34,Dept 40,Tylenol 30pc,PDQ,1,15,
35,Dept 04,GV 150 count plate display,Full Stack,1,15,
35,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,3,15,
35,Dept 22,MS Comfort Chill Sheet Sets Feature 50 pcs,Full Endcap,1,15,
35,Dept 40,"Atkins Meal Bar, 20 pieces",4-way,1,15,
35,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
35,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,2,15,
35,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
35,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
35,Dept 40,"Quest Bake Shop, 20 pieces",4-way,1,15,
35,Dept 95,On The Border Café & Thins,Full Stack,1,15,
36,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
36,Dept 16,Oklahoma Joe's Longhorn Offset Smoker,Full Stack,1,15,
36,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,2,15,
36,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
36,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
36,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
36,Dept 95,On The Border Café & Thins,Full Stack,1,15,
37,Dept 04,GV 150 count plate display,Full Stack,1,15,
37,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,1,15,
37,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
37,Dept 09,Blitzball & Bat 100pcs,Half Stack,1,15,
37,Dept 09,Neon Volleyball - 120pcs,Dump Bin,1,15,
37,Dept 09,Rubber Dockie 9x6 ft Premium Foam Floating Water M,Full Stack,4,15,
37,Dept 16,Troy- Bilt 15 cu. ft. Steel Swivel Dump Cart,Full Stack,3,15,
37,Dept 16,Troy- Bilt 15 cu. ft. Structural Foam Swivel Dump,Full Stack,3,15,
37,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,3,15,
37,Dept 17,BHG Fragrance Oil/Plugins 456pc,Half Stack,1,15,
37,Dept 17,MS 11.5oz Candles 450pc,Half Stack,1,15,
37,Dept 22,Summer Ween Plush Throw,Half Stack,2,15,Import item: delay to wk19
37,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,2,15,
37,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,3,15,
37,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,3,15,
37,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
37,Dept 46,AUSSIE 24PC,PDQ,3,15,
37,Dept 67,450 Licensed Cup,Dump Bin,1,15,
37,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
37,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,1,15,
37,Dept 92,"Snap Bag Cereal, 144 pc",Full Stack,1,15,
38,Dept 04,GV 150 count plate display,Full Stack,1,15,
38,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
38,Dept 04,Reynolds Kitchens Foil Pans HP,Half Stack,1,15,
38,Dept 04,Reynolds Kitchens Plastic Wrap 200sf,Sidekick,1,15,
38,Dept 09,14FT TRAMPOLINE,Full Stack,1,15,
38,Dept 11,Goodtimes Bundled Firewood,Full Stack,1,15,
38,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
38,Dept 13,Scotch-Brite Stay Fresh Sponge 72 unit,SK,1,15,
38,Dept 17,BHG 12oz Candles 264pc,Half Stack,1,15,
38,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
38,Dept 40,Dymatize,PDQ,1,15,
38,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
38,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
38,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
38,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
38,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
38,Dept 40,"Quest Bake Shop, 20 pieces",4-way,1,15,
38,Dept 92,140PC MOM BAG,Full Stack,1,15,
38,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
38,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
38,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
