Region,Market,Store,Actual Install Scheduled Date
42,334,59,6/25/2025
12,123,724,6/25/2025
42,325,52,6/25/2025
54,391,1200,6/25/2025
9,90,908,6/25/2025
9,115,1171,6/25/2025
9,109,2946,6/25/2025
5,479,5247,6/25/2025
5,56,7178,6/25/2025
11,11,764,6/25/2025
14,14,1493,6/25/2025
46,366,5031,6/25/2025
40,341,1418,6/25/2025
25,268,2815,6/25/2025
40,362,3273,6/25/2025
26,308,3626,6/25/2025
26,309,5063,6/25/2025
20,215,2323,6/25/2025
21,223,3783,6/25/2025
12,152,568,6/25/2025
12,151,656,6/25/2025
12,124,690,6/25/2025
11,145,1561,6/25/2025
13,68,351,6/25/2025
6,63,752,6/25/2025
75,314,1486,6/25/2025
75,287,4191,6/25/2025
40,336,5477,6/25/2025
40,335,95,6/25/2025
2,21,1111,6/25/2025
13,143,5079,6/25/2025
4,39,629,6/25/2025
4,42,638,6/25/2025
4,35,640,6/25/2025
4,35,3192,6/25/2025
60,475,5869,6/25/2025
41,251,1013,6/25/2025
60,467,5853,6/25/2025
44,349,1148,6/25/2025
5,56,2883,6/25/2025
6,65,3640,6/25/2025
5,76,5389,6/25/2025
53,435,1551,6/25/2025
7,81,3319,6/26/2025
5,50,3274,6/26/2025
11,329,36,6/26/2025
42,327,83,6/26/2025
54,391,1434,6/26/2025
9,115,528,6/26/2025
9,109,2987,6/26/2025
9,91,3782,6/26/2025
5,479,5764,6/26/2025
5,52,6963,6/26/2025
14,14,1620,6/26/2025
46,366,2922,6/26/2025
40,341,201,6/26/2025
25,273,422,6/26/2025
25,268,1681,6/26/2025
44,410,5307,6/26/2025
26,306,1821,6/26/2025
26,308,2472,6/26/2025
20,215,1895,6/26/2025
21,221,3784,6/26/2025
12,124,620,6/26/2025
12,151,735,6/26/2025
12,122,1319,6/26/2025
12,152,4414,6/26/2025
11,145,6807,6/26/2025
13,68,400,6/26/2025
6,62,872,6/26/2025
75,290,2821,6/26/2025
75,290,4476,6/26/2025
14,13,1481,6/26/2025
40,357,14,6/26/2025
13,143,969,6/26/2025
44,410,368,6/26/2025
4,35,3191,6/26/2025
4,35,3222,6/26/2025
41,251,1310,6/26/2025
21,246,2771,6/26/2025
60,475,1870,6/26/2025
13,143,3528,6/26/2025
5,76,1254,6/26/2025
53,435,5668,6/26/2025
7,87,2769,6/29/2025
13,66,449,6/29/2025
13,66,283,6/29/2025
5,44,5147,6/29/2025
42,326,8,6/29/2025
11,329,74,6/29/2025
54,389,1019,6/29/2025
9,115,1004,6/29/2025
9,90,4365,6/29/2025
5,52,5311,6/29/2025
5,479,5316,6/29/2025
40,335,19,6/29/2025
47,407,557,6/29/2025
41,243,1142,6/29/2025
41,243,1157,6/29/2025
60,474,5883,6/29/2025
11,144,6964,6/29/2025
5,50,3044,6/29/2025
6,67,4416,6/29/2025
53,435,1394,6/29/2025
7,87,4115,6/30/2025
13,66,457,6/30/2025
75,288,3265,6/30/2025
40,339,60,6/30/2025
42,326,5,6/30/2025
11,329,70,6/30/2025
9,109,1349,6/30/2025
9,90,2881,6/30/2025
9,115,3370,6/30/2025
5,52,4627,6/30/2025
5,48,5359,6/30/2025
47,407,558,6/30/2025
5,45,516,6/30/2025
41,251,995,6/30/2025
21,239,1745,6/30/2025
21,247,1978,6/30/2025
54,378,953,6/30/2025
11,144,848,6/30/2025
5,45,2688,6/30/2025
6,85,4183,6/30/2025
6,67,5045,6/30/2025
53,435,4677,6/30/2025
6,61,5388,7/6/2025
7,88,461,7/6/2025
76,292,5880,7/7/2025
16,159,2902,7/7/2025
13,128,1342,7/7/2025
60,469,2070,7/7/2025
57,470,3478,7/7/2025
42,327,102,7/7/2025
26,305,1385,7/7/2025
26,305,5085,7/7/2025
4,33,795,7/7/2025
12,5,712,7/7/2025
42,321,358,7/7/2025
46,366,1411,7/7/2025
58,365,1474,7/7/2025
25,272,506,7/7/2025
25,264,1553,7/7/2025
26,299,1664,7/7/2025
46,385,829,7/7/2025
20,214,4255,7/7/2025
4,42,1030,7/7/2025
4,38,1135,7/7/2025
11,147,238,7/7/2025
5,55,1118,7/7/2025
20,311,1336,7/7/2025
75,287,4350,7/7/2025
46,375,966,7/7/2025
9,90,817,7/7/2025
3,114,1203,7/7/2025
9,109,1851,7/7/2025
11,144,5419,7/7/2025
17,174,2294,7/7/2025
22,165,3337,7/7/2025
22,558,5047,7/7/2025
6,60,3298,7/7/2025
13,46,3828,7/7/2025
53,263,802,7/7/2025
76,280,4423,7/7/2025
76,283,3035,7/7/2025
22,284,5436,7/7/2025
22,234,1886,7/7/2025
76,228,5445,7/7/2025
5,45,3764,7/8/2025
13,129,2913,7/8/2025
57,470,5274,7/8/2025
42,325,127,7/8/2025
26,306,1133,7/8/2025
26,305,5481,7/8/2025
60,475,3380,7/8/2025
76,292,2038,7/8/2025
42,321,3231,7/8/2025
46,366,1324,7/8/2025
58,365,5342,7/8/2025
54,585,2293,7/8/2025
25,272,198,7/8/2025
25,264,1848,7/8/2025
26,301,2730,7/8/2025
46,385,3731,7/8/2025
19,213,5309,7/8/2025
4,38,642,7/8/2025
4,36,1017,7/8/2025
4,38,7188,7/8/2025
12,151,668,7/8/2025
11,147,683,7/8/2025
12,152,710,7/8/2025
5,583,789,7/8/2025
75,288,1759,7/8/2025
20,311,2761,7/8/2025
54,388,1550,7/8/2025
3,114,2387,7/8/2025
9,108,2962,7/8/2025
9,90,5250,7/8/2025
11,136,155,7/8/2025
17,174,2582,7/8/2025
22,178,3830,7/8/2025
22,558,4456,7/8/2025
5,44,4503,7/8/2025
6,60,5116,7/8/2025
53,263,2532,7/8/2025
22,284,1741,7/8/2025
76,228,2278,7/8/2025
22,234,2574,7/8/2025
75,282,1875,7/9/2025
26,297,1614,7/9/2025
6,85,1150,7/9/2025
22,284,2555,7/9/2025
13,132,2938,7/9/2025
42,326,2575,7/9/2025
4,42,585,7/9/2025
76,292,3639,7/9/2025
42,321,141,7/9/2025
46,367,1240,7/9/2025
58,365,4337,7/9/2025
54,388,5458,7/9/2025
54,380,5676,7/9/2025
25,272,1395,7/9/2025
25,268,1737,7/9/2025
26,301,1641,7/9/2025
46,385,3732,7/9/2025
20,214,1839,7/9/2025
4,38,511,7/9/2025
4,38,2703,7/9/2025
4,38,4457,7/9/2025
12,153,192,7/9/2025
12,119,619,7/9/2025
12,149,4435,7/9/2025
5,583,259,7/9/2025
75,287,3219,7/9/2025
20,311,3303,7/9/2025
11,329,68,7/9/2025
54,388,1280,7/9/2025
9,116,725,7/9/2025
9,108,1916,7/9/2025
9,116,3887,7/9/2025
44,409,186,7/9/2025
44,409,346,7/9/2025
11,136,707,7/9/2025
22,558,1807,7/9/2025
22,178,1921,7/9/2025
5,44,1801,7/9/2025
6,63,2724,7/9/2025
53,442,3247,7/9/2025
76,280,2566,7/9/2025
76,228,3253,7/9/2025
22,234,5358,7/9/2025
16,160,2953,7/10/2025
17,176,5867,7/10/2025
42,326,4168,7/10/2025
26,304,948,7/10/2025
26,305,1209,7/10/2025
76,292,5227,7/10/2025
42,321,125,7/10/2025
46,366,1846,7/10/2025
58,365,4325,7/10/2025
54,380,5049,7/10/2025
54,388,5099,7/10/2025
25,272,436,7/10/2025
25,267,2816,7/10/2025
26,309,1010,7/10/2025
26,301,1354,7/10/2025
46,385,4201,7/10/2025
20,214,5066,7/10/2025
4,38,621,7/10/2025
4,38,634,7/10/2025
12,153,272,7/10/2025
12,121,676,7/10/2025
12,149,1226,7/10/2025
5,583,1055,7/10/2025
20,311,154,7/10/2025
75,288,1773,7/10/2025
76,286,3344,7/10/2025
11,329,62,7/10/2025
54,388,1095,7/10/2025
3,112,925,7/10/2025
9,92,931,7/10/2025
3,89,5299,7/10/2025
47,406,419,7/10/2025
17,174,2503,7/10/2025
22,558,2871,7/10/2025
22,178,5414,7/10/2025
6,62,3510,7/10/2025
53,442,910,7/10/2025
22,234,1850,7/10/2025
76,228,5360,7/10/2025
9,110,5912,7/13/2025
6,63,3425,7/13/2025
5,45,6467,7/13/2025
5,44,3631,7/13/2025
13,125,1163,7/13/2025
26,304,1064,7/13/2025
26,296,1287,7/13/2025
54,388,1199,7/13/2025
9,108,1387,7/13/2025
14,97,3307,7/13/2025
3,114,3463,7/13/2025
9,90,5214,7/13/2025
47,407,43,7/13/2025
47,406,369,7/13/2025
44,410,382,7/13/2025
11,146,106,7/13/2025
11,136,1530,7/13/2025
22,178,1844,7/13/2025
22,558,1869,7/13/2025
22,284,2041,7/13/2025
17,174,2090,7/13/2025
22,165,2254,7/13/2025
6,62,3572,7/13/2025
53,435,3488,7/13/2025
53,444,6394,7/13/2025
41,256,729,7/13/2025
20,258,1259,7/13/2025
42,328,788,7/13/2025
14,13,2111,7/13/2025
14,1,2748,7/13/2025
11,137,4187,7/13/2025
46,367,1291,7/13/2025
46,368,5369,7/13/2025
54,585,4734,7/13/2025
25,269,1668,7/13/2025
41,580,1162,7/13/2025
41,249,5483,7/13/2025
47,406,978,7/13/2025
26,298,1558,7/13/2025
12,124,1694,7/13/2025
4,300,2772,7/13/2025
26,296,3182,7/13/2025
20,209,5387,7/13/2025
11,144,1248,7/13/2025
13,66,777,7/13/2025
7,70,812,7/13/2025
7,82,1129,7/13/2025
60,514,5073,7/13/2025
20,316,2849,7/13/2025
20,235,1739,7/13/2025
17,164,2064,7/13/2025
22,166,2141,7/13/2025
22,168,3563,7/13/2025
20,258,1189,7/14/2025
12,123,3234,7/14/2025
57,470,2126,7/14/2025
41,256,1675,7/14/2025
13,125,2706,7/14/2025
60,469,4359,7/14/2025
11,329,229,7/14/2025
4,39,1603,7/14/2025
4,35,5487,7/14/2025
54,388,986,7/14/2025
3,89,110,7/14/2025
3,114,547,7/14/2025
9,108,1589,7/14/2025
47,407,35,7/14/2025
44,410,242,7/14/2025
47,406,592,7/14/2025
41,253,491,7/14/2025
11,136,182,7/14/2025
22,178,2195,7/14/2025
17,174,2604,7/14/2025
22,165,3774,7/14/2025
22,165,5384,7/14/2025
22,558,5944,7/14/2025
7,74,1257,7/14/2025
6,62,5449,7/14/2025
53,435,1571,7/14/2025
53,444,1650,7/14/2025
20,258,1743,7/14/2025
44,409,3492,7/14/2025
20,316,1450,7/14/2025
11,137,766,7/14/2025
14,1,904,7/14/2025
14,13,5262,7/14/2025
46,366,1325,7/14/2025
46,368,5331,7/14/2025
54,585,3824,7/14/2025
25,269,3891,7/14/2025
41,580,870,7/14/2025
41,249,1459,7/14/2025
26,304,1039,7/14/2025
26,299,3889,7/14/2025
4,300,4273,7/14/2025
26,305,4594,7/14/2025
20,209,3293,7/14/2025
11,145,2322,7/14/2025
13,66,408,7/14/2025
7,83,475,7/14/2025
7,70,600,7/14/2025
60,514,2385,7/14/2025
17,226,2480,7/14/2025
20,235,4501,7/14/2025
22,168,4612,7/14/2025
22,166,5495,7/14/2025
9,115,5727,7/15/2025
5,45,1022,7/15/2025
7,87,292,7/15/2025
20,258,1233,7/15/2025
57,470,2473,7/15/2025
9,90,5420,7/15/2025
20,258,739,7/15/2025
7,74,3381,7/15/2025
5,51,3482,7/15/2025
13,125,5022,7/15/2025
60,469,2722,7/15/2025
11,329,128,7/15/2025
26,304,1662,7/15/2025
26,296,3612,7/15/2025
54,380,1252,7/15/2025
3,114,779,7/15/2025
3,89,2695,7/15/2025
9,108,2789,7/15/2025
47,406,370,7/15/2025
47,411,378,7/15/2025
40,362,577,7/15/2025
41,253,204,7/15/2025
41,242,3294,7/15/2025
11,136,347,7/15/2025
22,165,1742,7/15/2025
22,558,2841,7/15/2025
17,174,3291,7/15/2025
22,165,3339,7/15/2025
22,178,5142,7/15/2025
7,74,1272,7/15/2025
6,62,2993,7/15/2025
53,442,1635,7/15/2025
53,444,3497,7/15/2025
14,13,1229,7/15/2025
14,1,6173,7/15/2025
44,409,1507,7/15/2025
11,137,660,7/15/2025
46,366,1612,7/15/2025
46,370,2113,7/15/2025
54,379,5341,7/15/2025
25,269,3893,7/15/2025
41,249,5443,7/15/2025
41,254,5728,7/15/2025
26,306,1156,7/15/2025
26,304,1337,7/15/2025
4,300,1348,7/15/2025
26,299,4458,7/15/2025
20,209,1857,7/15/2025
11,145,4533,7/15/2025
7,83,77,7/15/2025
13,66,651,7/15/2025
7,70,822,7/15/2025
60,514,2571,7/15/2025
20,316,2810,7/15/2025
22,168,1670,7/15/2025
17,226,1884,7/15/2025
20,235,2420,7/15/2025
22,166,2830,7/15/2025
42,325,52,7/15/2025
9,115,3474,7/16/2025
5,53,4240,7/16/2025
42,328,160,7/16/2025
54,379,1045,7/16/2025
9,116,580,7/16/2025
3,89,800,7/16/2025
9,108,5911,7/16/2025
47,411,342,7/16/2025
47,406,372,7/16/2025
47,411,484,7/16/2025
20,258,1113,7/16/2025
41,253,3362,7/16/2025
41,256,6931,7/16/2025
11,136,716,7/16/2025
22,558,2040,7/16/2025
22,165,2109,7/16/2025
22,558,3422,7/16/2025
17,176,3912,7/16/2025
17,175,4153,7/16/2025
6,64,3827,7/16/2025
53,444,1276,7/16/2025
53,442,3322,7/16/2025
14,1,866,7/16/2025
44,409,4321,7/16/2025
11,137,403,7/16/2025
14,2,762,7/16/2025
14,1,4333,7/16/2025
46,369,5124,7/16/2025
46,367,5858,7/16/2025
54,379,3867,7/16/2025
25,269,1228,7/16/2025
41,254,1341,7/16/2025
41,482,1518,7/16/2025
26,304,1290,7/16/2025
4,300,1392,7/16/2025
26,299,2836,7/16/2025
26,304,4224,7/16/2025
20,209,3608,7/16/2025
11,146,93,7/16/2025
7,83,280,7/16/2025
13,66,384,7/16/2025
7,70,755,7/16/2025
60,467,4137,7/16/2025
20,317,2036,7/16/2025
22,167,2236,7/16/2025
20,235,2281,7/16/2025
22,166,3252,7/16/2025
17,226,4276,7/16/2025
9,109,2151,7/17/2025
47,406,652,7/17/2025
41,257,1048,7/17/2025
42,328,1114,7/17/2025
54,379,1231,7/17/2025
3,89,705,7/17/2025
9,116,968,7/17/2025
9,108,1398,7/17/2025
41,253,653,7/17/2025
41,242,4450,7/17/2025
11,140,708,7/17/2025
22,165,2108,7/17/2025
22,178,3236,7/17/2025
22,178,5012,7/17/2025
17,176,5178,7/17/2025
22,558,5340,7/17/2025
7,505,3136,7/17/2025
6,65,3226,7/17/2025
53,442,1678,7/17/2025
53,444,3324,7/17/2025
44,409,2428,7/17/2025
11,137,409,7/17/2025
14,1,934,7/17/2025
14,3,2713,7/17/2025
14,1,4581,7/17/2025
46,367,3807,7/17/2025
46,368,4336,7/17/2025
54,379,1659,7/17/2025
25,269,5199,7/17/2025
41,580,1783,7/17/2025
41,482,3781,7/17/2025
26,304,1096,7/17/2025
26,304,1131,7/17/2025
4,300,4065,7/17/2025
26,299,5046,7/17/2025
20,209,2359,7/17/2025
11,146,97,7/17/2025
13,66,383,7/17/2025
7,70,793,7/17/2025
6,85,1042,7/17/2025
60,467,3531,7/17/2025
20,316,2576,7/17/2025
17,226,2543,7/17/2025
22,168,3810,7/17/2025
20,227,5381,7/17/2025
22,166,5881,7/17/2025
9,107,2176,7/20/2025
9,108,1517,7/20/2025
6,59,1103,7/20/2025
3,94,857,7/20/2025
47,407,341,7/20/2025
53,442,5438,7/20/2025
7,74,7281,7/20/2025
52,423,1855,7/20/2025
54,378,1008,7/20/2025
9,116,718,7/20/2025
9,107,1541,7/20/2025
3,93,4368,7/20/2025
41,260,720,7/20/2025
41,253,736,7/20/2025
13,141,954,7/20/2025
22,178,3266,7/20/2025
17,577,5077,7/20/2025
